date,terminal,volume_bbl,total_liquids_mbbl
2022-09-01,SEA EAGLE (EA),764055.0,0.764055
2022-10-01,SEA EAGLE (EA),669899.0,0.669899
2022-11-01,SEA EAGLE (EA),703513.0,0.703513
2022-12-01,SEA EAGLE (EA),684525.0,0.684525
2023-01-01,SEA EAGLE (EA),727560.0,0.72756
2023-02-01,SEA EAGLE (EA),560700.0,0.5607
2023-03-01,SEA EAGLE (EA),637897.0,0.637897
2023-04-01,SEA EAGLE (EA),347838.0,0.347838
2023-05-01,SEA EAGLE (EA),598534.0,0.598534
2023-06-01,SEA EAGLE (EA),613142.0,0.613142
2023-07-01,SEA EAGLE (EA),561889.0,0.561889
2023-08-01,SEA EAGLE (EA),442167.0,0.442167
2023-09-01,SEA EAGLE (EA),470002.0,0.470002
2023-10-01,SEA EAGLE (EA),565360.0,0.56536
2023-11-01,SEA EAGLE (EA),533245.0,0.533245
2023-12-01,SEA EAGLE (EA),267662.0,0.267662
2024-01-01,SEA EAGLE (EA),395216.0,0.395216
2024-02-01,SEA EAGLE (EA),4265.0,0.004265
2024-04-01,SEA EAGLE (EA),374352.0,0.374352
2024-05-01,SEA EAGLE (EA),626868.0,0.626868
2024-06-01,SEA EAGLE (EA),632123.0,0.632123
2024-07-01,SEA EAGLE (EA),510925.0,0.510925
2024-08-01,SEA EAGLE (EA),621548.0,0.621548
2024-09-01,SEA EAGLE (EA),560093.0,0.560093
2024-10-01,SEA EAGLE (EA),613350.0,0.61335
2024-11-01,SEA EAGLE (EA),559369.0,0.559369
2024-12-01,SEA EAGLE (EA),529276.0,0.529276
2025-01-01,SEA EAGLE (EA),519168.0,0.519168
2025-02-01,SEA EAGLE (EA),469055.0,0.469055
2025-03-01,SEA EAGLE (EA),520495.0,0.520495
2025-04-01,SEA EAGLE (EA),471272.0,0.471272
2025-05-01,SEA EAGLE (EA),500602.0,0.500602
2025-06-01,SEA EAGLE (EA),476606.0,0.476606
2025-07-01,SEA EAGLE (EA),487140.0,0.48714
2025-08-01,SEA EAGLE (EA),466163.0,0.466163
2025-09-01,SEA EAGLE (EA),444477.0,0.444477
2025-10-01,SEA EAGLE (EA),631737.0,0.631737
2025-11-01,SEA EAGLE (EA),394454.0,0.394454
2025-12-01,SEA EAGLE (EA),359977.0,0.359977
2026-01-01,SEA EAGLE (EA),536418.0,0.536418
2026-02-01,SEA EAGLE (EA),449287.0,0.449287
2026-03-01,SEA EAGLE (EA),469924.0,0.469924
2026-04-01,SEA EAGLE (EA),431029.0,0.431029
2020-01-01,TULJA - OKWUIBOME,962597.81086538,0.96259781086538
2020-02-01,TULJA - OKWUIBOME,1122749.4299693694,1.1227494299693694
2020-03-01,TULJA - OKWUIBOME,920232.1391652504,0.9202321391652504
2020-04-01,TULJA - OKWUIBOME,1193208.0,1.193208
2020-05-01,TULJA - OKWUIBOME,1162968.83,1.16296883
2020-06-01,TULJA - OKWUIBOME,1075914.0,1.075914
2020-07-01,TULJA - OKWUIBOME,1074277.0,1.074277
2020-08-01,TULJA - OKWUIBOME,1003936.0,1.003936
2020-09-01,TULJA - OKWUIBOME,945071.0,0.945071
2020-10-01,TULJA - OKWUIBOME,1243100.0,1.2431
2020-11-01,TULJA - OKWUIBOME,1242388.0,1.242388
2020-12-01,TULJA - OKWUIBOME,1277912.0,1.277912
2021-01-01,TULJA - OKWUIBOME,1568964.0,1.568964
2021-02-01,TULJA - OKWUIBOME,1388987.0,1.388987
2021-03-01,TULJA - OKWUIBOME,1553261.0,1.553261
2021-04-01,TULJA - OKWUIBOME,1500350.0,1.50035
2021-05-01,TULJA - OKWUIBOME,1650339.0,1.650339
2021-06-01,TULJA - OKWUIBOME,1805809.0,1.805809
2021-07-01,TULJA - OKWUIBOME,1778766.0,1.778766
2021-08-01,TULJA - OKWUIBOME,1559237.0,1.559237
2021-09-01,TULJA - OKWUIBOME,1503468.0,1.503468
2021-10-01,TULJA - OKWUIBOME,1665592.0,1.665592
2021-11-01,TULJA - OKWUIBOME,1605750.0,1.60575
2021-12-01,TULJA - OKWUIBOME,1679100.0,1.6791
2022-01-01,TULJA - OKWUIBOME,1510265.0,1.510265
2022-02-01,TULJA - OKWUIBOME,1253039.0,1.253039
2022-03-01,TULJA - OKWUIBOME,1659036.0,1.659036
2022-04-01,TULJA - OKWUIBOME,1570622.0,1.570622
2022-05-01,TULJA - OKWUIBOME,1477920.0,1.47792
2022-06-01,TULJA - OKWUIBOME,1503224.0,1.503224
2022-07-01,TULJA - OKWUIBOME,1479605.0,1.479605
2022-08-01,TULJA - OKWUIBOME,1558746.0,1.558746
2022-09-01,TULJA - OKWUIBOME,1536815.0,1.536815
2022-10-01,TULJA - OKWUIBOME,1405054.0,1.405054
2022-11-01,TULJA - OKWUIBOME,1458611.0,1.458611
2022-12-01,TULJA - OKWUIBOME,1515469.0,1.515469
2023-01-01,TULJA - OKWUIBOME,1691756.0,1.691756
2023-02-01,TULJA - OKWUIBOME,1598627.0,1.598627
2023-03-01,TULJA - OKWUIBOME,1811365.0,1.811365
2023-04-01,TULJA - OKWUIBOME,1680987.0,1.680987
2023-05-01,TULJA - OKWUIBOME,1758269.0,1.758269
2023-06-01,TULJA - OKWUIBOME,1610495.0,1.610495
2023-07-01,TULJA - OKWUIBOME,1694285.0,1.694285
2023-08-01,TULJA - OKWUIBOME,1739293.0,1.739293
2023-09-01,TULJA - OKWUIBOME,1671878.0,1.671878
2023-10-01,TULJA - OKWUIBOME,1852037.0,1.852037
2023-11-01,TULJA - OKWUIBOME,1795770.0,1.79577
2023-12-01,TULJA - OKWUIBOME,1977172.0,1.977172
2024-01-01,TULJA - OKWUIBOME,2046908.0,2.046908
2024-02-01,TULJA - OKWUIBOME,1997258.0,1.997258
2024-03-01,TULJA - OKWUIBOME,2163082.0,2.163082
2024-04-01,TULJA - OKWUIBOME,2137037.0,2.137037
2024-05-01,TULJA - OKWUIBOME,2281048.0,2.281048
2024-06-01,TULJA - OKWUIBOME,2208401.0,2.208401
2024-07-01,TULJA - OKWUIBOME,2293741.0,2.293741
2024-08-01,TULJA - OKWUIBOME,2291364.0,2.291364
2024-09-01,TULJA - OKWUIBOME,2284919.0,2.284919
2024-10-01,TULJA - OKWUIBOME,2601083.0,2.601083
2024-11-01,TULJA - OKWUIBOME,2603982.0,2.603982
2024-12-01,TULJA - OKWUIBOME,2643938.0,2.643938
2025-01-01,TULJA - OKWUIBOME,2515028.0,2.515028
2025-02-01,TULJA - OKWUIBOME,2171698.0,2.171698
2025-03-01,TULJA - OKWUIBOME,2391158.0,2.391158
2025-04-01,TULJA - OKWUIBOME,2333036.0,2.333036
2025-05-01,TULJA - OKWUIBOME,2404178.0,2.404178
2025-06-01,TULJA - OKWUIBOME,2300732.0,2.300732
2025-07-01,TULJA - OKWUIBOME,2377696.0,2.377696
2025-08-01,TULJA - OKWUIBOME,2312449.0,2.312449
2025-09-01,TULJA - OKWUIBOME,1929376.0,1.929376
2025-10-01,TULJA - OKWUIBOME,1901703.0,1.901703
2025-11-01,TULJA - OKWUIBOME,1901493.0,1.901493
2025-12-01,TULJA - OKWUIBOME,1880385.0,1.880385
2026-01-01,TULJA - OKWUIBOME,2076418.0,2.076418
2026-02-01,TULJA - OKWUIBOME,1672986.0,1.672986
2026-03-01,TULJA - OKWUIBOME,1883518.0,1.883518
2026-04-01,TULJA - OKWUIBOME,1900419.0,1.900419
2020-01-01,UGO OCHA (JONES CREEK),1046416.0,1.046416
2020-02-01,UGO OCHA (JONES CREEK),1044423.0,1.044423
2020-03-01,UGO OCHA (JONES CREEK),1088956.0,1.088956
2020-04-01,UGO OCHA (JONES CREEK),924344.0,0.924344
2020-05-01,UGO OCHA (JONES CREEK),1011258.0,1.011258
2020-06-01,UGO OCHA (JONES CREEK),922127.0,0.922127
2020-07-01,UGO OCHA (JONES CREEK),737640.0,0.73764
2020-08-01,UGO OCHA (JONES CREEK),864503.0,0.864503
2020-09-01,UGO OCHA (JONES CREEK),892686.0,0.892686
2020-10-01,UGO OCHA (JONES CREEK),652908.0,0.652908
2020-11-01,UGO OCHA (JONES CREEK),428934.0,0.428934
2020-12-01,UGO OCHA (JONES CREEK),23279.0,0.023279
2021-01-01,UGO OCHA (JONES CREEK),613811.0,0.613811
2021-02-01,UGO OCHA (JONES CREEK),693089.0,0.693089
2021-03-01,UGO OCHA (JONES CREEK),888644.0,0.888644
2021-04-01,UGO OCHA (JONES CREEK),719278.0,0.719278
2021-05-01,UGO OCHA (JONES CREEK),515404.0,0.515404
2021-06-01,UGO OCHA (JONES CREEK),735024.0,0.735024
2021-07-01,UGO OCHA (JONES CREEK),873234.0,0.873234
2021-08-01,UGO OCHA (JONES CREEK),528959.0,0.528959
2021-09-01,UGO OCHA (JONES CREEK),538525.0,0.538525
2021-10-01,UGO OCHA (JONES CREEK),778548.0,0.778548
2021-11-01,UGO OCHA (JONES CREEK),665195.0,0.665195
2021-12-01,UGO OCHA (JONES CREEK),634542.0,0.634542
2022-01-01,UGO OCHA (JONES CREEK),690686.0,0.690686
2022-02-01,UGO OCHA (JONES CREEK),389191.0,0.389191
2022-03-01,UGO OCHA (JONES CREEK),363870.0,0.36387
2022-04-01,UGO OCHA (JONES CREEK),175435.0,0.175435
2022-05-01,UGO OCHA (JONES CREEK),408271.0,0.408271
2022-06-01,UGO OCHA (JONES CREEK),728115.0,0.728115
2022-07-01,UGO OCHA (JONES CREEK),730011.0,0.730011
2022-08-01,UGO OCHA (JONES CREEK),799696.0,0.799696
2022-09-01,UGO OCHA (JONES CREEK),540801.0,0.540801
2022-10-01,UGO OCHA (JONES CREEK),22277.0,0.022277
2022-11-01,UGO OCHA (JONES CREEK),619431.0,0.619431
2022-12-01,UGO OCHA (JONES CREEK),780305.0,0.780305
2023-01-01,UGO OCHA (JONES CREEK),599676.0,0.599676
2023-02-01,UGO OCHA (JONES CREEK),711966.0,0.711966
2023-03-01,UGO OCHA (JONES CREEK),638087.0,0.638087
2023-04-01,UGO OCHA (JONES CREEK),44733.0,0.044733
2023-06-01,UGO OCHA (JONES CREEK),262718.0,0.262718
2023-07-01,UGO OCHA (JONES CREEK),624645.0,0.624645
2023-08-01,UGO OCHA (JONES CREEK),295349.0,0.295349
2023-09-01,UGO OCHA (JONES CREEK),183495.0,0.183495
2023-10-01,UGO OCHA (JONES CREEK),307280.0,0.30728
2023-11-01,UGO OCHA (JONES CREEK),267634.0,0.267634
2023-12-01,UGO OCHA (JONES CREEK),339381.0,0.339381
2024-01-01,UGO OCHA (JONES CREEK),467367.0,0.467367
2024-02-01,UGO OCHA (JONES CREEK),533442.0,0.533442
2024-03-01,UGO OCHA (JONES CREEK),564986.0,0.564986
2024-04-01,UGO OCHA (JONES CREEK),464594.0,0.464594
2024-05-01,UGO OCHA (JONES CREEK),621051.0,0.621051
2024-06-01,UGO OCHA (JONES CREEK),326791.0,0.326791
2024-07-01,UGO OCHA (JONES CREEK),663563.0,0.663563
2024-08-01,UGO OCHA (JONES CREEK),556608.0,0.556608
2024-09-01,UGO OCHA (JONES CREEK),257885.0,0.257885
2024-10-01,UGO OCHA (JONES CREEK),78216.0,0.078216
2024-11-01,UGO OCHA (JONES CREEK),235179.0,0.235179
2024-12-01,UGO OCHA (JONES CREEK),548101.0,0.548101
2025-01-01,UGO OCHA (JONES CREEK),466560.0,0.46656
2025-02-01,UGO OCHA (JONES CREEK),475847.0,0.475847
2025-03-01,UGO OCHA (JONES CREEK),656192.0,0.656192
2025-04-01,UGO OCHA (JONES CREEK),481783.0,0.481783
2025-05-01,UGO OCHA (JONES CREEK),866982.0,0.866982
2025-06-01,UGO OCHA (JONES CREEK),967395.0,0.967395
2025-07-01,UGO OCHA (JONES CREEK),895330.0,0.89533
2025-08-01,UGO OCHA (JONES CREEK),865518.0,0.865518
2025-09-01,UGO OCHA (JONES CREEK),835070.0,0.83507
2025-10-01,UGO OCHA (JONES CREEK),939477.0,0.939477
2025-11-01,UGO OCHA (JONES CREEK),988679.0,0.988679
2025-12-01,UGO OCHA (JONES CREEK),1175701.0,1.175701
2026-01-01,UGO OCHA (JONES CREEK),1077746.0,1.077746
2026-02-01,UGO OCHA (JONES CREEK),1034593.0,1.034593
2026-03-01,UGO OCHA (JONES CREEK),960989.0,0.960989
2026-04-01,UGO OCHA (JONES CREEK),1012352.0,1.012352
2020-01-01,USAN,1754518.0,1.754518
2020-02-01,USAN,1453445.0,1.453445
2020-03-01,USAN,1463576.0,1.463576
2020-04-01,USAN,1484729.0,1.484729
2020-05-01,USAN,1055659.0,1.055659
2020-06-01,USAN,1095532.0,1.095532
2020-07-01,USAN,1231674.0,1.231674
2020-08-01,USAN,953911.0,0.953911
2020-09-01,USAN,991788.0,0.991788
2020-10-01,USAN,952855.0,0.952855
2020-11-01,USAN,551618.0,0.551618
2020-12-01,USAN,623003.0,0.623003
2021-01-01,USAN,1211073.0,1.211073
2021-02-01,USAN,1063553.0,1.063553
2021-03-01,USAN,1458393.0,1.458393
2021-04-01,USAN,1314181.0,1.314181
2021-05-01,USAN,744282.0,0.744282
2021-06-01,USAN,871108.0,0.871108
2021-07-01,USAN,1263114.0,1.263114
2021-08-01,USAN,1512998.0,1.512998
2021-09-01,USAN,1502578.0,1.502578
2021-10-01,USAN,1602276.0,1.602276
2021-11-01,USAN,1551223.0,1.551223
2021-12-01,USAN,1549492.0,1.549492
2022-01-01,USAN,1412828.0,1.412828
2022-02-01,USAN,1381765.0,1.381765
2022-03-01,USAN,1528752.0,1.528752
2022-04-01,USAN,1277035.0,1.277035
2022-05-01,USAN,1363408.0,1.363408
2022-06-01,USAN,1373597.0,1.373597
2022-07-01,USAN,1426818.0,1.426818
2022-08-01,USAN,1420202.0,1.420202
2022-09-01,USAN,1274147.0,1.274147
2022-10-01,USAN,1389980.0,1.38998
2022-11-01,USAN,1278751.0,1.278751
2022-12-01,USAN,1310369.0,1.310369
2023-01-01,USAN,1259290.0,1.25929
2023-02-01,USAN,1114211.0,1.114211
2023-03-01,USAN,1228176.0,1.228176
2023-04-01,USAN,747823.0,0.747823
2023-05-01,USAN,147550.0,0.14755
2023-06-01,USAN,812378.0,0.812378
2023-07-01,USAN,916284.0,0.916284
2023-08-01,USAN,748200.0,0.7482
2023-09-01,USAN,1192579.0,1.192579
2023-10-01,USAN,1564648.0,1.564648
2023-11-01,USAN,1549061.0,1.549061
2023-12-01,USAN,1126264.0,1.126264
2024-01-01,USAN,1194927.0,1.194927
2024-02-01,USAN,953323.0,0.953323
2024-03-01,USAN,801207.0,0.801207
2024-04-01,USAN,710433.0,0.710433
2024-05-01,USAN,730909.0,0.730909
2024-06-01,USAN,655874.0,0.655874
2024-07-01,USAN,700446.0,0.700446
2024-08-01,USAN,688354.0,0.688354
2024-09-01,USAN,618230.0,0.61823
2024-10-01,USAN,662568.0,0.662568
2024-11-01,USAN,608208.0,0.608208
2024-12-01,USAN,1151063.0,1.151063
2025-01-01,USAN,1009371.0,1.009371
2025-02-01,USAN,1095734.0,1.095734
2025-03-01,USAN,896037.0,0.896037
2025-04-01,USAN,1051648.0,1.051648
2025-05-01,USAN,1054246.0,1.054246
2025-06-01,USAN,1048737.0,1.048737
2025-07-01,USAN,841578.0,0.841578
2025-08-01,USAN,848681.0,0.848681
2025-09-01,USAN,655744.0,0.655744
2025-10-01,USAN,185463.0,0.185463
2025-11-01,USAN,715920.0,0.71592
2025-12-01,USAN,772998.0,0.772998
2026-01-01,USAN,1040871.0,1.040871
2026-02-01,USAN,1016988.0,1.016988
2026-03-01,USAN,1080185.0,1.080185
2026-04-01,USAN,928616.0,0.928616
2024-01-01,UTAPATE,20403.0,0.020403
2024-02-01,UTAPATE,20328.0,0.020328
2024-03-01,UTAPATE,21835.0,0.021835
2024-04-01,UTAPATE,17093.0,0.017093
2024-05-01,UTAPATE,309434.0,0.309434
2024-06-01,UTAPATE,567302.0,0.567302
2024-07-01,UTAPATE,754222.0,0.754222
2024-08-01,UTAPATE,996070.0,0.99607
2024-09-01,UTAPATE,1153954.0,1.153954
2024-10-01,UTAPATE,1226067.0,1.226067
2024-11-01,UTAPATE,1155235.0,1.155235
2024-12-01,UTAPATE,1220162.0,1.220162
2025-01-01,UTAPATE,1299239.0,1.299239
2025-02-01,UTAPATE,1189559.0,1.189559
2025-03-01,UTAPATE,1226151.0,1.226151
2025-04-01,UTAPATE,1155357.0,1.155357
2025-05-01,UTAPATE,1297440.0,1.29744
2025-06-01,UTAPATE,1250688.0,1.250688
2025-07-01,UTAPATE,1197164.0,1.197164
2025-08-01,UTAPATE,1305569.0,1.305569
2025-09-01,UTAPATE,1471004.0,1.471004
2025-10-01,UTAPATE,1421550.0,1.42155
2025-11-01,UTAPATE,1490367.0,1.490367
2025-12-01,UTAPATE,1522716.0,1.522716
2026-01-01,UTAPATE,1710912.0,1.710912
2026-02-01,UTAPATE,1623145.0,1.623145
2026-03-01,UTAPATE,1798773.0,1.798773
2026-04-01,UTAPATE,1778785.0,1.778785
2020-01-01,YOHO,1069312.0,1.069312
2020-02-01,YOHO,451608.0,0.451608
2020-03-01,YOHO,1177413.0,1.177413
2020-04-01,YOHO,763697.0,0.763697
2020-05-01,YOHO,759586.0,0.759586
2020-06-01,YOHO,785953.0,0.785953
2020-07-01,YOHO,825570.0,0.82557
2020-08-01,YOHO,690111.0,0.690111
2020-09-01,YOHO,681321.0,0.681321
2020-10-01,YOHO,674773.0,0.674773
2020-11-01,YOHO,827735.0,0.827735
2020-12-01,YOHO,494251.0,0.494251
2021-01-01,YOHO,337694.0,0.337694
2021-02-01,YOHO,921809.0,0.921809
2021-03-01,YOHO,708319.0,0.708319
2021-04-01,YOHO,769407.0,0.769407
2021-05-01,YOHO,877631.0,0.877631
2021-06-01,YOHO,807960.0,0.80796
2021-07-01,YOHO,964070.0,0.96407
2021-08-01,YOHO,971101.0,0.971101
2021-09-01,YOHO,902537.0,0.902537
2021-10-01,YOHO,870903.0,0.870903
2021-11-01,YOHO,1103010.0,1.10301
2021-12-01,YOHO,773799.0,0.773799
2022-01-01,YOHO,790934.0,0.790934
2022-02-01,YOHO,514210.0,0.51421
2022-03-01,YOHO,773054.0,0.773054
2022-04-01,YOHO,847262.0,0.847262
2022-05-01,YOHO,827883.0,0.827883
2022-06-01,YOHO,676028.0,0.676028
2022-07-01,YOHO,1067443.0,1.067443
2022-08-01,YOHO,970559.0,0.970559
2022-09-01,YOHO,867274.0,0.867274
2022-10-01,YOHO,1052868.0,1.052868
2022-11-01,YOHO,900264.0,0.900264
2022-12-01,YOHO,994893.0,0.994893
2023-01-01,YOHO,1058445.0,1.058445
2023-02-01,YOHO,705750.0,0.70575
2023-03-01,YOHO,1043672.0,1.043672
2023-04-01,YOHO,570671.0,0.570671
2023-05-01,YOHO,1190599.0,1.190599
2023-06-01,YOHO,965279.0,0.965279
2023-07-01,YOHO,957366.0,0.957366
2023-08-01,YOHO,901163.0,0.901163
2023-09-01,YOHO,926264.0,0.926264
2023-10-01,YOHO,838206.0,0.838206
2023-11-01,YOHO,764780.0,0.76478
2023-12-01,YOHO,817178.0,0.817178
2024-01-01,YOHO,763905.0,0.763905
2024-02-01,YOHO,605028.0,0.605028
2024-03-01,YOHO,613540.0,0.61354
2024-04-01,YOHO,797326.0,0.797326
2024-05-01,YOHO,875500.0,0.8755
2024-06-01,YOHO,718128.0,0.718128
2024-07-01,YOHO,838774.0,0.838774
2024-08-01,YOHO,774906.0,0.774906
2024-09-01,YOHO,612841.0,0.612841
2024-10-01,YOHO,895104.0,0.895104
2024-11-01,YOHO,835791.0,0.835791
2024-12-01,YOHO,816215.0,0.816215
2025-01-01,YOHO,841110.0,0.84111
2025-02-01,YOHO,735301.0,0.735301
2025-03-01,YOHO,812328.0,0.812328
2025-04-01,YOHO,806886.0,0.806886
2025-05-01,YOHO,732578.0,0.732578
2025-06-01,YOHO,783002.0,0.783002
2025-07-01,YOHO,808663.0,0.808663
2025-08-01,YOHO,803395.0,0.803395
2025-09-01,YOHO,645913.0,0.645913
2026-01-01,YOHO,3695.0,0.003695
